time,text
2021-02-16 00:00:00,"$GOOG and $FB share of top apps in the US over time per @axios. The duo currently accounts for 8 of the top 10.  

Google and Facebook still dominate mobile apps https://t.co/SbcvpsPEEd"
2021-02-16 00:00:00,"My top three convictions in US market at current levels

1. Twitter $twtr
2. Google $goog
3. Tesla $tsla"
2021-02-17 00:00:00,"Dorsey Asset Management (Pat Dorsey)

Top 9

$FB
$WIX
$SMAR
$GOOG
$EBAY
$UPWK
$PYPL
$DESP
$ROKU

https://t.co/LZf9PrWJpH"
2021-02-17 00:00:00,Secret: There's a way to bet on autonomous ride hailing and get a company gushing free cash flow at the same time. $GOOG
2021-02-17 00:00:00,"Polen Capital Management

Top 10

$MSFT
$FB
$GOOG
$ADBE
$ABT
$V
$MA
$ACN
$ADSK
$ZTS

https://t.co/X3tH751PBA"
2021-02-17 00:00:00,Altarock buys $FB in Q4 with a 20% position.
2021-02-17 00:00:00,"@FundsmithLLP (Terry Smith)

Top 10

$PYPL
$MSFT
$IDXX
$EL
$INTU
$SYK
$PM
$MKC
$PEP

https://t.co/wLR9sLjiym"
2021-02-17 00:00:00,$FB acaba de tirarle una bomba atómica al ecosistema de noticias de Australia. Si $GOOG hace algo similar... en 30 días los medios van a pedir por favor que las reglas cambien porque sus modelos no funcionan sin estos dos jugadores (1/548) https://t.co/Q5444wQVxk
2021-02-17 00:00:00,"Broad Run

Top 10

$ORLY
$BAM
$AMT
$KMX
$MKL
$AON
$ECPG
$AMWD
$SSNC
$NVR

https://t.co/h9kuU7RSqk"
2021-02-17 00:00:00,New 13F from ALTAROCK PARTNERS LLC.  See holdings at https://t.co/YgN3ZJ4BAf
2021-02-17 00:00:00,@TidefallCapital $GOOG + $FB &gt; 40% 👀
2021-02-17 00:00:00,"Top 5 Buys of some of the best performing funds in Q4 2020

Which stocks were funds betting the most on?

$UBER appears in the top 5 buys of 4⃣ different funds
$PDD $NET $DASH $SE in 3⃣
$CRWD $MELI $ILMN $GOOG $RUN $BILI $LBRDK in 2⃣ https://t.co/eeHVp0G8Ci"
2021-02-17 00:00:00,"Top 5 Holdings of 20 of the best performing funds end of Q4 2020.

Big recurring themes:

- FAMNG $FB $AMZN $MSFT $NFLX $GOOG
- Digital Payments $SQ $V $PYPL $MA
- Global E-commerce $SHOP $MELI $JD $PDD $SE
- Cloud computing $CRM $COUP https://t.co/2dD9CCkNbu"
2021-02-18 00:00:00,"how it started                                                    how it is going

$FB $GOOG https://t.co/a9OVfE17XW"
2021-02-18 00:00:00,"$FB $GOOG &amp; $TWTR CEOs will appear before House panel on March 25
https://t.co/MqyblQ7JlM"
2021-02-18 00:00:00,"2010, 5 year $GOOG
2015, 5 year $TSLA
2020, 5 year $ALGO"
2021-02-19 00:00:00,"Top 10 holdings of @CathieDWood &amp; @ARKInvest $ARKQ Autonomous Tech &amp; Robotics ETF as of 2/18

1 Tesla $TSLA
2 Baidu $BIDU
3 $JD
4 Trimble $TRMB
5 Deere $DE
6 Google $GOOGL $GOOG
7 Kratos $KTOS
8 Teradyne $TER
9 Materialise $MTLS
10 NXP Semi $NXPI

(Source https://t.co/G23QwYee0N) https://t.co/m4gYHXa58y"
2021-02-19 00:00:00,"Waymo $GOOG, self-driving cars, and Cruise $GM, are way out in front of everyone else averaging almost 30,000 miles driven before a human needs to intervene https://t.co/HAtMlsiKDQ"
2021-02-20 00:00:00,"Entra con fuerza en $INTC y en $QRVO.

Sigue con plena convicción en $EBAY.

El rendimiento de su cartera según el 13F durante el año ha sido aproximadamente del 24,77%. https://t.co/nxAATJmlAD"
2021-02-20 00:00:00,"Aquí va también el listado completo de cuáles son las empresas que más superinversores tienen en cartera.

TOP 5

1) Facebook ( $FB )
2) Alphabet ( $GOOG y $GOOGL )
3) Wells Fargo ( $WFC )
4) Bank of America ( $BAC )
5) Microsoft ( $MSFT ) https://t.co/yKX5GsvoX6"
2021-02-20 00:00:00,$FB and $GOOG are for dumbs and poors
2021-02-20 00:00:00,"Correction: consumers have been intentionally mislead by companies like Facebook &amp; Google to believe they are getting more privacy than they actually are. 

For everyone who's had enough, take back your privacy now w/DuckDuckGo: https://t.co/EaMhFMNom7 

https://t.co/hmen6AbzcJ"
2021-02-20 00:00:00,"$TWLO feels like the new $CRM to me. 

I'm bullish on both, but boy I ❤ Twilio."
2021-02-20 00:00:00,"Man I love listening to @CathieDWood 

""I know 50% of my advertising works I just don't know which half""

Referring to Mad Men era advertising. Now we know with $GOOG $FB $TWTR 

The same with healthcare. We don't know which is working but we are starting to know. $ARKG"
2021-02-20 00:00:00,"@BahamaBen9 Been saying it’s baby $ADBE, but $CRM may be a better comparison

Saw a chart overlap with $GOOG and $TWLO...looked eerily similar"
2021-02-20 00:00:00,"I think the smartest thing mega caps like $AAPL $MSFT $GOOG $FB $AMZN can do is not aquire smaller companies but...

Take equity positions in smaller companies like $TCHEY does...

$TSLA $SNAP $ATVI $SE all still independent companies but $TCHEY owns significant shares."
2021-02-21 00:00:00,"Grab your favorite Sunday beverage and tune in to ""Stocks A to Z""! Will the market bounce back after a choppy week?
$AAPL, $AMD, $AMZN, $BA, $BYND,  $CRM, $DIS, $DKNG, $FB, $GOOG, $HD, $IWM, $MSFT, $NFLX, $NVDA, $QQQ, $ROKU, $SPX, $TDOC, $TSLA, $XLF, $ZM.

https://t.co/kGyJ86nUlf"
2021-02-22 00:00:00,"94: Bill Ackman's +70%, Heico to Mars, Cloudflare, Australia vs Google &amp; Facebook, Robert Sapolsky's Brain, John Huber, Barry Diller, Can't Buy Me Love, and Thorny Lily $GOOG $FB $HEI $NET $ETSY $AAPL $IAC https://t.co/Exk8YHjSv6"
2021-02-22 00:00:00,"Getting into $enzc now is like how people talked about Google and Amazon in the past..........                      

“I wished I could of gotten into $amzn $goog when it first came out”

Well, this is your chance to be apart of history and get in early."
2021-02-22 00:00:00,"Garland: ""My first love in law school was antitrust."""
2021-02-22 00:00:00,$FB $TWTR $GOOG $AAPL $AMZN
2021-02-22 00:00:00,"Here's how the largest stocks have performed today

Apple $AAPL -2.7%
Microsoft $MSFT -2.7%
Amazon $AMZN -2.1%
Alphabet $GOOG $GOOGL -1.4%
Tesla $TSLA -8.6%
Facebook $FB -0.3%
Alibaba $BABA -3.4%
Taiwan Semi $TSM -3%
Berkshire $BRK.B +1.2%
Visa $V +1.8%
$JPM +0.8%
$JNJ +0.1%"
2021-02-22 00:00:00,"#AugmentedReality #smartglasses looks to replace #smartphones.

$AAPL $MSFT $GOOG $FB $AMZN are all in the game.

Microdisplay $KOPN $VIZI 🚀🔥

https://t.co/jSEoOt57aR"
2021-02-23 00:00:00,"Quick snapshot of the top 5 weighted NDX stocks pre-market (NQ -1.6% ) 

$AAPL -2.4%
$MSFT -1.4%
$AMZN -2.2%
$TSLA -7.4%
$GOOG -1.4%"
2021-02-23 00:00:00,"FANG+ Constituents

$AAPL 122.33 -2.95%
$AMZN 3086.15 -2.85%
$BABA 242.5 -4.6%
$BIDU 310.37 -7.61%
$FB 255.65 -1.88%
$GOOG 2033.37 -1.79%
$NFLX 525.68 -1.68%
$NVDA 556.8 -3.14%
$TSLA 653.74 -8.48%
$TWTR 67.14 -4.67%"
2021-02-23 00:00:00,"""We are going to see a day when 7-8 billion people have a bar of digital gold on their phone, and they are using it to store their life savings,"" says @michael_saylor #btc. https://t.co/ksF6lYE9bd"
2021-02-23 00:00:00,"🔴 Atentos, así se muestran las FANNG stocks previas a la apertura en Wallstreet.

$FB: -0.9%
$AAPL: -2.3%
$AMZN: -2.1%
$NFLX: -2.3%
$GOOG: -1.8%"
2021-02-23 00:00:00,"I still miss the ord Google Finance.

How can a company like Google have taken such a useful product and made it so bad and never corrected the mistake though? 

$GOOG https://t.co/u2LkqiyybP"
2021-02-23 00:00:00,"#Bitcoin is the dominant digital monetary network.  It reached a $1 trillion market cap faster than $AAPL, $AMZN, $GOOG, or $MSFT, and it is inevitable that billions of people will rely on it to store &amp; channel their monetary energy."
2021-02-23 00:00:00,"$GOOG $INTC

GoogleとIntelが5G/エッジコンピューティングの展開でパートナーシップを締結

Partnering with Intel to accelerate cloud-native 5G https://t.co/Ob1YsSwDOz"
2021-02-23 00:00:00,"What. A. Day.

Some that went 🔴 to 🟢

$AMZN +0.43%
$PINS +4.41%
$FSLY +1.99%
$TWLO +0.23%
$DIS +2.75%
$PENN +1.33%
$NFLX +2.32%
$DOCU +0.04%
$ENPH +1.81%
$APPS +4.95%
$PTON +0.91%
$NOW +0.27%
$STNE +0.72%
$CHWY +1.01%
$SNAP +11.02%
$FIVN +6.78%
$ADBE +0.10%
$GOOG +$0.29%"
2021-02-23 00:00:00,"Alright guys here's my watchlist for tomorrow (2/23/21) 👁👁

Really gonna stress to do your own DD for these under the radar securities 📚

1. $AAPL 🍎
2. $GOOG 🌎
3. $AMZN 📦

Trade at your own risk ⚠️"
2021-02-24 00:00:00,"All top-6 #stocks -- $AAPL, $AMZN, $TSLA, $FB, $MSFT and $GOOG -- are above their 200-day, but only the latter 2 are above 50-day. The other 4 have slid under. Unless things improve quickly, this is a problem in the making, as the six wield too big an influence on $QQQ and $SPY. https://t.co/ACrdED6leq"
2021-02-24 00:00:00,"In 2018, $FB $AMZN $GOOG $NFLX moved to Communication Services.  Tech + Comm Services now @38.5% vs Fins, Indus, Mats, Energy at 24%.    Could see a bit more of catch up that not many really positioned for."
2021-02-24 00:00:00,"95: Facebook &amp; Australia, Heico, American Tower, Inside AMD, Automotive Semiconductors Shortage, B-52s Never Die, Munger's Magnum Opus, Amazon, and AI Visual Search $FB $GOOG $HEI $AMT $AMD $AMZN  https://t.co/TC2bhk0jUv"
2021-02-24 00:00:00,"question, can we blame the generals for their armies being so strong? $AAPL $MSFT $TSLA $AMZN $GOOG $FB"
2021-02-25 00:00:00,Since the #COVID19  Pandemic low in March 2020 SA's @JSE_Group listed #Implats $IMP have outperformed both $GOOG and $AMZN by over 100% ... https://t.co/H8BhnYOorn
2021-02-25 00:00:00,What have #FAMGA been buying? Visual of acquisitions of $FB $APPL $MSFT  $GOOG  and $AMZN https://t.co/aUO7QU2Ku6
2021-02-25 00:00:00,Sålt mina minis i $GOOG &amp; $KIND och köpt aktier. https://t.co/p0LHnunI9y
2021-02-25 00:00:00,"Great stuff from @CBinsights, chart showing acquisition history of FAMGA:

Largest by each:

$FB: WhatsApp $22B
$AAPL: Beats $3B
$MSFT: LinkedIn $26.2B
$GOOG: Motorola $12.5B
$AMZN: Whole Foods $13.7B

Quick thought: Best acquisitions aren't biggest (e.g. Instagram, YouTube) https://t.co/xUajY3fm75"
2021-02-25 00:00:00,"FANG+ Constituents

$AAPL 124.27 -0.88%
$AMZN 3143.89 -0.62%
$BABA 251.5 +0.46%
$BIDU 305.2 +0.44%
$FB 261.61 -1.1%
$GOOG 2081.17 -0.72%
$NFLX 551.5 -1.21%
$NVDA 567.26 -2.25%
$TSLA 730.07 -1.62%
$TWTR 71.75 -0.18%

$MSFT 232.54 -0.87%"
2021-02-25 00:00:00,"Top 10 holdings of @CathieDWood &amp; @ARKInvest $ARKQ Autonomous Tech &amp; Robotics ETF as of 2/24

1 Tesla $TSLA
2 Baidu $BIDU
3 Trimble $TRMB
4 Deere $DE
5 $JD
6 Kratos $KTOS
7 Google $GOOGL $GOOG
8 Teradyne $TER
9 NXP Semi $NXPI
10 Komatsu $KMTUY

(Source https://t.co/G23QwYee0N) https://t.co/PXCBRMlC1Y"
2021-02-26 00:00:00,"BigTech efficiency FY2020 

Operating margin 
$AMZN: 6% 
$GOOG: 23% 
$AAPL: 25% 

Property Plants Equipment 
$AMZN: $113B 
$GOOG: $85B 
$AAPL: $37B 

Return on Invested Capital
$AMZN: 20% 
$GOOG: 19% 
$AAPL: 34%"
2021-02-26 00:00:00,"She sold $GOOG also
the stock I would least sell in this market."
2021-02-26 00:00:00,"""no matter how many ancillary tools you offer $SHOP merchants, the #1 thing they say is thanks a lot for all that, but I need help driving demand, just get me more customers, just help me sell. That's the hard part."""
2021-02-26 00:00:00,@JerryCap It's amazing how many people on Twitter love $SHOP as a stock and hate $FB and $GOOG. Different sides of the same coin.
2021-02-26 00:00:00,"FANG+ Constituents

$AAPL 120.65 -0.17%
$AMZN 3056 -0.07%
$BABA 240.55 +0.02%
$BIDU 282.5 -3.84%
$FB 255.01 -0.08%
$GOOG 2030.01 +0.28%
$NFLX 544.28 -0.75%
$NVDA 539.2 +1.2%
$TSLA 678.95 -0.39%
$TWTR 75.46 +1.19%

$MSFT 228.83 -0.19%"
2021-02-26 00:00:00,$GOOGL $GOOG https://t.co/5RUXWp15Ig
2021-02-27 00:00:00,Buffett: “The best results occur at companies that require minimal assets to conduct high-margin businesses – and offer goods or services that will expand their sales volume with only minor needs for additional capital.”
2021-02-27 00:00:00,"Companies can still be good investments after 20 years of successes.

$AMZN $AAPL $GOOG $FB"
2021-02-27 00:00:00,"Nobody is perfect, but the fact $BRK.B doesn't own $GOOG is a head scratcher"
2021-02-27 00:00:00,"@mukund @qcapital2020 @JonahLupton @TheMarkCooke @saxena_puru @clueless_1337 @BullishAngel @StockMarketNerd @Orangeman1992 @DoctaFats @FinIndependance @GerberKawasaki @AGeminiTrader @Nick_HuynhMPLS @SatoshiAlien @JoTrader4 @jablamsky No I agree, just that is very bullish. I should research further."
2021-02-27 00:00:00,"@plantmath1 @qcapital2020 @JonahLupton @TheMarkCooke @saxena_puru @clueless_1337 @BullishAngel @StockMarketNerd @Orangeman1992 @DoctaFats @FinIndependance @GerberKawasaki @AGeminiTrader @Nick_HuynhMPLS @SatoshiAlien @JoTrader4 @jablamsky The data tells me:
1. Look for very large TAM (e.g. $GOOG)
2. Consumer (not B2B) like $NET or $FSLY
3. Loved Brand (e.g. $NKE)
4. Management (+if founder) that executes relentlessly (e.g. $AMZN
5. Cult-like customer love (e.g. $AAPL

I cant name other company. $ABNB is it"
2021-02-27 00:00:00,"Very thought-provoking stat:

$FB $AAPL $GOOG $MSFT $AMZN have $7.6T in MCap. 
Their weighted average market share in 11 tech subsectors is 35%

Share of the disrupters - $SHOP, $SNAP, $PINS, $NET, $CRM, $CHWY, etc.  risen from 18% to 25% since 2015.

https://t.co/N2cKIqWphO"
2021-02-28 00:00:00,Good question on Twitter super-follows $TWTR $AAPL $GOOG https://t.co/Ks6QZagUQY
2021-02-28 00:00:00,"MI CARTERA INTERNACIONAL ACTUAL
Muy @BolsaZone

CIMIENTOS
$AMZN
$BABA
$FB
$GOOG
$JNJ
$MELI
$MSFT

PRE CIMIENTOS
$ETSY
$FTCH
$ROKU
$TDOC

ROTACIÓN
$CPRI
$MAC
$OSK
£RR.

RIESGO Y OPORTUNIDAD 🚀
$AYRO
$MWK
$NIU
$TMDX
$VUZI
$U

OTROS
$QRVO
$RKT
$SNAP

Con stops correspondientes."
2021-03-01 00:00:00,"FANG+ Constituents

$AAPL 128.35 +5.85%
$AMZN 3146.32 +1.72%
$BABA 241.54 +1.63%
$BIDU 295.99 +4.42%
$FB 265.18 +2.88%
$GOOG 2084.76 +2.22%
$NFLX 551.47 +2.29%
$NVDA 553.89 +0.93%
$TSLA 719.69 +6.57%
$TWTR 77.69 +0.77%"
2021-03-01 00:00:00,"97: Twitter Spaces &amp; Super-Follows, Elastic &amp; the Art of Sandbagging, NFTs, NSA, Steve Jobs on Consulting, Robinhood^2, Pandemic Fallacies, and Denis Villeneuve $TWTR $ESTC $GOOG $NVDA $INTC $AMD https://t.co/c0cei7K4qN"
2021-03-01 00:00:00,@MoatsLikeKodak @WallSt_Dropout @Post_Market @BazCap Why did $GOOG rarely trade above 25x despite being the most obvious long in history? https://t.co/r8X9KzBUKe
2021-03-01 00:00:00,"FAANG P/E ratios:
$NFLX: 88.63
$AMZN: 73.94
$MSFT: 34.65
$GOOG: 34.75
$AAPL: 32.89
$FB: 25.53

That is all."
2021-03-01 00:00:00,"@Pharmdca March is busy for $PINS 

3/2: Morgan Stanley Technology, Media Conference
3/3: $PINS 1st-Ever Global Advertiser Summit
3/8: Head of $PINS Canada, Australia, and New Zealand will be keynote speaker for Int'l Women's Day event

And rivals $FB, $GOOG, $TWTR

https://t.co/kE0AK3Jghz"
2021-03-01 00:00:00,@MoatsLikeKodak @WallSt_Dropout @Post_Market @BazCap It's similar valuation to $GOOG from 2010-present essentially.
2021-03-01 00:00:00,"Good break these last 2 days from twitter, much needed. 
Futures looking good so far, let’s see how we open tomorrow. 
Focus is to grab techs stocks on dips I like for next 1-2 years and not to trade those. 
$ETSY
$PINS
$DADA
$PSNL
$ROKU
$ZS
$TTD 
$ZI
$GDRX"
2021-03-01 00:00:00,"🟢 A poco menos de una hora para el cierre de la jornada, el índice tecnológico gana +3% impulsado por el avance de las grandes tecnológicas.

$AAPL: +5.2%
$AMZN: +1.9%
$GOOG: +2.3%
$NFLX: +2.0%
$MSFT: +2.1%"
2021-03-01 00:00:00,"FANG+ Constituents

$AAPL 124.39 +2.62%
$AMZN 3141.73 +1.78%
$BABA 241.49 +1.69%
$BIDU 294.27 +4.07%
$FB 261.48 +2.03%
$GOOG 2065.43 +1.43%
$NFLX 545.48 +1.04%
$NVDA 558.01 +1.55%
$TSLA 697.5 +3.33%
$TWTR 79.13 +2.62%

$MSFT 236.18 +1.63%"
2021-03-02 00:00:00,"There are only a few 1 trillion market cap companies💰

$AAPL
$MSFT
$AMZN
$GOOG

What other companies will join the 1 trillion club?

👇🏻"
2021-03-02 00:00:00,"Cloud TAM = OpEx

Why $GOOG is smart https://t.co/ELI4M1LMQB"
2021-03-03 00:00:00,"It’s now $AAPL + $GOOG vs $FB. 

My short is paying off...

https://t.co/lJqn4zRnPn"
2021-03-03 00:00:00,"FANG+ Constituents

$AAPL 126.57 +1.17%
$AMZN 3120.99 +0.83%
$BABA 239.47 +2.12%
$BIDU 311.3 +3%
$FB 261.88 +1.03%
$GOOG 2088.9 +0.35%
$NFLX 551.95 +0.6%
$NVDA 544.1 +1.4%
$TSLA 702.38 +2.3%
$TWTR 74.37 +0.91%

$MSFT 235.9 +0.74%"
2021-03-03 00:00:00,"We used to call these ""magazines"" when I was a child. $goog https://t.co/SRSMRrnUtw"
2021-03-03 00:00:00,Google plans to stop selling ads based on a person's browsing history and will no longer use ad tools that track individuals across websites https://t.co/nyfAH4JRqD
2021-03-03 00:00:00,"@WSJ Anti-competitive move cloaked in privacy-friendly sheepskin. $GOOG will still track users but has so much data they can accurately target cohorts of users with same behavioral profiles, while creating a big barrier for all other publishers @TheJusticeDept"
2021-03-03 00:00:00,"@ZebrasPortfolio @caleb_investTML @HowlWithWOLF @StockMarketNerd @JoTrader4 @jablamsky @BahamaBen9 Going to defer to the expert @dhaval_kotecha 

Any insight you can share with us Dhaval?"
2021-03-03 00:00:00,"I unfortunately don’t do discretionary trades, that’s not the business I am in, but if I were I would certainly buy $GOOG on that simple headline: https://t.co/jAavx0IeH9"
2021-03-03 00:00:00,"Google ( $GOOGL, $GOOG ) plans to stop selling ads based on individuals' browsing across multiple websites, it plans next year to stop using or investing in tracking technologies that uniquely identify web users as they move from site to site across the internet."
2021-03-03 00:00:00,"Top 10 holdings of @CathieDWood &amp; @ARKInvest $ARKQ Autonomous Tech &amp; Robotics ETF as of today 3/2

1 Tesla $TSLA
2 Baidu $BIDU
3 Trimble $TRMB
4 Deere $DE
5 $JD
6 Teradyne $TER
7 Kratos $KTOS
8 Google $GOOG
9 NXP Semi $NXPI
10 Komatsu $KMTUY

(Source https://t.co/G23QwYee0N) https://t.co/jqVC3yPotF"
2021-03-03 00:00:00,"👴が取り上げた今回の好決算銘柄
$ZM $AFRM $AI $U $RPRX $FVRR $ROKU $SQ $ZI $NVDA $RKT $ZS $CRM $VEEV $AAPL $FB $AMZN $GOOG $MSFT $NFLX $INTC $AMD $TEAM $BABA $BMY $PYPL $PINS $PTON $LYFT $TWTR $SONO $DIS $NTR $TSM $JPM $GS $MS $PG
*EPS・売上高・ガイダンスの3つが市場予想を上回る"
2021-03-03 00:00:00,"We are long $ROKU and remain bullish.

If you want more information about pending privacy changes, here’s an in-depth look at tracking by $AAPL, $GOOG, and $FB.

https://t.co/bugnVdz512"
2021-03-03 00:00:00,"$GOOG announced today it will stop selling ads based on a person's individual browsing across websites.

My thoughts on $GOOG apply similarly to IDFA changes by $AAPL. 

https://t.co/rQfXNo4eJa"
2021-03-03 00:00:00,"@ParrotStock @ZebrasPortfolio @caleb_investTML @HowlWithWOLF @StockMarketNerd @JoTrader4 @jablamsky @BahamaBen9 Would want to hear the impact from Jeff Green himself (which should be soon), but I don't think the open internet ( $TTD, $ROKU, $MGNI, $PUBM, $RAMP) depends on $GOOG for providing the data for targeting. 

The more adoption of UID 2.0 from publishers, the better it is for $TTD"
2021-03-03 00:00:00,Why is it so hard to meet a woman who isn't a $GOOG investor? https://t.co/YAseYKvpHS
2021-03-03 00:00:00,"Hard pressed to find anything positive about today. Of the Big 7, except for $GOOG, they are all in bear flags. Naz loss was twice S&amp;P's: not encouraging for growth leadership. 

As always, we take things one day at a time #stocks"
2021-03-04 00:00:00,"Very excited about $BUZZ. Finally an easy, accessible way to get exposure to tricky under-the-radar stocks like $AMZN, $FB, $AAPL, $MSFT, $GOOG and $DIS."
2021-03-04 00:00:00,"$FB $GOOG $AMZN vs $AAPL shares outstanding.

Despite all the hoopla about cash generation, the fact is that the Large Cap tech world pretty much only buys back shares they’re continuously issuing to staff, and little cash actually gets returned to shareholders. Expect for $AAPL. https://t.co/Fjzp5DIZKF"
2021-03-04 00:00:00,Given the article i just read about $goog new take on cookie less ads on chrome affecting $ttd more than anyone i just sold $ttd at 665
2021-03-04 00:00:00,"$ARKK dumping some of the standard big-cap tech names like $NVDA $TSM $BIDU $GOOG

Buys $BFLY $CMLF $ADPT $ZM"
2021-03-04 00:00:00,Time to buy $FB $GOOG $AMZN $AAPL?
2021-03-04 00:00:00,"おはようございます🌞

昨晩の米国市場はFRBの長期金利容認発言を受けて金利上昇、ナスダックを中心に下落しました。

sp500やダウも連動して下げました。

エネルギーセクターが強く、ハイテクグロースやIPO銘柄が売られる展開

$FB $GOOG は底堅く推移しています。

本日もよろしくお願いします🧸"
2021-03-04 00:00:00,$TTD CEO Jeff Green on $GOOG cookie announcement: https://t.co/Dj1hX6EthT
2021-03-04 00:00:00,FANGM is dead https://t.co/4GlPfZPpEP
2021-03-04 00:00:00,"Rout in tech stocks drags NASDAQ 100 futures down to a key support level. Entry point? Does this hold?

$AAPL $MSFT $AMZN $TSLA $GOOG $FB https://t.co/IoiJoNt6Ya"
2021-03-04 00:00:00,Jeff Green on $GOOG. https://t.co/i55t2X0C3O
2021-03-04 00:00:00,"$GOOG 🔥 

Such a monster during this sell-off, still above $2K and green on the day

Top 20 holding of mine despite everyone calling for the death of FAANG

What young growth stock do you think has FAANG-like potential a decade from now?"
2021-03-04 00:00:00,"$FB up
$AMZN up
$GOOG up
The rotation to Deep Value continues"
2021-03-05 00:00:00,"投資家はこれらの株を売り、その資金で景気循環株を購入しているように見えるとのこと。

利回りの上昇は、強気市場の初期ではポジティブな兆候だが、市場のシフトは、一部の投資家にとってはパニックとなるらしい。

2/"
2021-03-05 00:00:00,"I could list dozens of companies that looked expensive on a current P/S multiple then turned into massive winners. 

If you want to judge a company like $WMT or $GOOG on their current revenues/earnings then that's fine but you need to change your mindset for companies like $DMTK."
2021-03-05 00:00:00,$GOOG is being really stubborn about giving up gains. Does anyone else find it kind of annoying when a stock you want to buy refuses to go down during a sell-off?
2021-03-05 00:00:00,"Not really into owning trillion dollar market caps but $GOOG holding up just about better than anything right now, it’s RS actually hit a new high today. https://t.co/FiCS9zq4FP"
2021-03-05 00:00:00,$GOOG makes the rules now
2021-03-05 00:00:00,"$ARKK $ARKG 

@CathieDWood  is running out of funds

Sold massively her liquid assets to buy high beta stocks

With no inflow, it starts now

Positions she liquidated in $ARKK $ARKG

$GOOG
$FB
$NLFX
$AAPL
$AMZN
$CRM
$TSM 🔽4.4M shares - 1M left
$RGN
$BABA
$PYPL 🔽1M shs - 25% https://t.co/4rm3vEjqxI"
2021-03-05 00:00:00,"$ARKK $ARKG update

I think @CathieDWood  is blowing up her fund

Sold her most stable cos

$AMZN 25%
$AAPL 18%
$CRM 100% ($100M)
$RGN 6%
$NVS
$TSM 33%

Added on her biggest overvalued

$TSLA down to 6% of port. from 9% despite buying 

Adding $TDOC $SQ $BEAM $TWTR https://t.co/an4SYLliSc"
2021-03-05 00:00:00,"1ヵ月間下落率
🆚適正価格by MS

Tesla $TSLA 25%⤵️($600🆚$349)
Apple $AAPL 10%⤵️($119🆚$98)
Amazon $AMZN 8%⤵️($2979🆚$4000)
Nvidia $NVDA 6%⤵️($488🆚$400)
Microsoft $MSFT 4%⤵️($225🆚$263)
Facebook $FB 1%⤵️($256🆚$335)
Google $GOOG 10%⤴️($2040🆚$2605)

↑はS&amp;P500の24%を占めている

3/"
2021-03-05 00:00:00,"Those of you who know tech better than I do can tell me how wrong I am on $AAPL vs $MSFT $GOOG and other big cap tech names when discussing with @Matt_Cochrane7 

https://t.co/5dggmf5BvW"
2021-03-05 00:00:00,ARKが手持ちの流動性の高い大手株を売ってグロース株を買い支えているようです。かなり危険な賭けです。
2021-03-05 00:00:00,I’ve sold out of most growth names. Still holding all my core tech holdings. $AMZN $AAPL $MSFT $GOOG.
2021-03-05 00:00:00,"FANG+ Constituents

$AAPL 121.3 +0.97%
$AMZN 2999.53 +0.75%
$BABA 234.28 +1.65%
$BIDU 261.27 +0.32%
$FB 264.36 +2.62%
$GOOG 2106.77 +2.86%
$NFLX 516.09 +0.97%
$NVDA 498.83 +0.85%
$TSLA 595.77 -4.1%
$TWTR 67.09 +0.48%"
2021-03-05 00:00:00,"$DMTK is using genomics to revolutionize the skin cancer industry and give people the ability to detect problems earlier than ever before.

Within 5 years the TAM for $DMTK's multiple products will be in the tens of billions of dollars, especially when you think globally."
2021-03-05 00:00:00,$GOOG leading mega cap technology ... never really budged in nasty selloff
2021-03-05 00:00:00,NEW: YouTube CEO says Trump's account will be restored when risk of violence recedes
2021-03-05 00:00:00,"売り $PYPL $FB $GOOG $TSM
↓
買い $SKLZ $ONEM $VUZI $SDGR"
2021-03-06 00:00:00,"Question: How low can Large Cap tech multiples go?

Answer: In 2013, $MSFT was trading at 4.8x NTM EBITDA and 8.4x PE. They were actually more dominant in software then, and interest rates were similar (10-year was at 1.6% then, vs 1.55% today). https://t.co/kPT4tMdEIL"
2021-03-06 00:00:00,"This morning:
$ARKK 110s: 1.65 —&gt;2.2
$ARKK 110s: 1.6–&gt;2
$ARKK 105s: .55–&gt; 1.15

Called the bottom to a T (12207)

$SPY 380s .7—&gt; 2.3
$GOOG 2100s 2—&gt;13
$TTD 4.1–&gt; 13.3 (for free)
$W 305s 2 —-&gt; 5 (for free)
 
Members also killed $TSLA $TTD puts. https://t.co/kfizFFbDjV"
2021-03-06 00:00:00,"1ヵ月間下落率
🆚適正価格by MS

Tesla $TSLA 25%⤵️($600🆚$349)
Apple $AAPL 10%⤵️($119🆚$98)
Amazon $AMZN 8%⤵️($2979🆚$4000)
Nvidia $NVDA 6%⤵️($488🆚$400)
Microsoft $MSFT 4%⤵️($225🆚$263)
Facebook $FB 1%⤵️($256🆚$335)
Google $GOOG 10%⤴️($2040🆚$2605)

↑はS&amp;P500の24%を占めている

3/"
2021-03-06 00:00:00,"補足

MSとはMorningstarが出しているFair Price、適正価格となります。
上記のリストでは $AMZN  $MSFT $FB  $GOOG の株価が適正価格よりも低め、すなわち割安とも言えるかもしれません。

https://t.co/Igi6ylGbah

※投資は自己責任で"
